PublishYear,CountryName,Code,Country,Region,Income group,Population,Population(per ten Million),num_AI_conf_papers,num_AI_conf_citation,num_AI_journal_papers,num_AI_journal_citation,num_AI_patents_papers,num_AI_patents_citation,num_AI_conf_papers_pc,num_AI_conf_citation_pc,num_AI_journal_papers_pc,num_AI_journal_citation_pc,num_AI_patents_papers_pc,num_AI_patents_citation_pc,relative_ai_skill_penetration,num_AIocc_fem,skill_penetration,ai_hiring_index,enroll_share,num_AIstartups,ai_privateinvestment_tot,num_startups_pc,ai_privateinvestment_pc,num_AI_conf_papers_scaled,num_AI_conf_citation_scaled,num_AI_journal_papers_scaled,num_AI_journal_citation_scaled,num_AI_patents_papers_scaled,num_AI_patents_citation_scaled,num_AI_conf_papers_pc_scaled,num_AI_conf_citation_pc_scaled,num_AI_journal_papers_pc_scaled,num_AI_journal_citation_pc_scaled,num_AI_patents_papers_pc_scaled,num_AI_patents_citation_pc_scaled,relative_ai_skill_penetration_fem_scaled,num_AIocc_fem_scaled,skill_penetration_scaled,ai_hiring_index_scaled,enroll_share_scaled,num_AIstartups_scaled,ai_privateinvestment_tot_scaled,num_startups_pc_scaled,ai_privateinvestment_pc_scaled,mean
2018,Peru,PER,PE,Latin America & Caribbean,Upper middle income,31989256,3.1989256,11.2,10.40000001,3.083333358,15.33333349,-,-,3.50117552,3.251091557,0.9638652921,4.793276058,-,-,-,-,-,-,0.18355029,-,-,-,-,1.118536244,1.002953304,1.020518744,1.006456398,-,-,1.346499245,1.013149898,1.11907797,1.013815892,-,-,-,-,-,-,13.19527458,-,-,-,-,0.7200839746
2019,Peru,PER,PE,Latin America & Caribbean,Upper middle income,32510453,3.2510453,10.90000004,11.73333335,5.916666687,17.58333349,-,-,3.352767813,3.609095619,1.819927482,5.408516913,-,-,-,-,-,-,0.2019048898,1,660000,0.003075933762,2030.116283,1.115288676,1.003331932,1.041037488,1.007403804,-,-,1.330042523,1.01459794,1.240140527,1.015589231,-,-,-,-,-,-,17.01502971,1,1.002584394,1.218267918,1.014279651,0.7306193436
2020,Peru,PER,PE,Latin America & Caribbean,Upper middle income,32972000,3.2972,4.666666687,2,11.03333338,9.166666627,-,-,1.415342317,0.606575276,3.34627362,2.78013667,-,-,-,-,-,-,0.1826863142,-,-,-,-,1.047811423,1.000567943,1.078091926,1.003859803,-,-,1.115204139,1.002453454,1.455993264,1.008013323,-,-,-,-,-,-,13.01547355,-,-,-,-,0.7259996062
2017,Peru,PER,PE,Latin America & Caribbean,Upper middle income,31444297,3.1444297,17.51190481,83.85714296,4.76587306,124.7777784,-,-,5.569183121,26.6684744,1.515655783,39.68216507,-,-,-,-,-,-,0.1924815093,-,-,-,-,1.186864052,1.02381304,1.032703545,1.052540109,-,-,1.575817696,1.107867686,1.197111048,1.114377829,-,-,-,-,-,-,15.05394059,-,-,-,-,0.774257917
2015,Philippines,PHL,PH,East Asia & Pacific,Lower middle income,102113212,10.2113212,38.86666672,139.5,5.666666687,16.66666687,-,-,3.806232902,13.66130761,0.5549396181,1.632175361,-,-,-,-,-,-,0.1879638291,1,1000000,0.0009793052049,979.3052049,1.418034214,1.039614026,1.039227011,1.007017824,-,-,1.380326629,1.055256766,1.06124854,1.004704498,-,-,-,-,-,-,14.11377125,1,1.004010846,1.048922683,1.006728655,0.7504524589
2016,Philippines,PHL,PH,East Asia & Pacific,Lower middle income,103663927,10.3663927,42.16666672,176,8.766666688,28.86666664,-,-,4.067631619,16.97794065,0.8456815154,2.784639505,-,-,-,-,-,-,0.2826815369,1,-,0.0009646557187,-,1.453757465,1.049978986,1.061676931,1.012154871,-,-,1.409312764,1.068671764,1.102364663,1.008026302,-,-,-,-,-,-,33.82536693,1,-,1.047739441,-,0.7638286454
2018,Philippines,PHL,PH,East Asia & Pacific,Lower middle income,106651922,10.6651922,80.50000003,185.3333333,14.16666669,81.00000012,-,-,7.547918361,17.3774021,1.328308616,7.59479985,-,-,-,-,-,-,0.2387400569,-,-,-,-,1.86872453,1.052629387,1.100783243,1.034106625,-,-,1.79523686,1.070287491,1.170616796,1.02189086,-,-,-,-,-,-,24.68075493,-,-,-,-,0.842856316
2019,Philippines,PHL,PH,East Asia & Pacific,Lower middle income,108116615,10.8116615,88.50000003,68,29.00000003,51.16666648,-,-,8.185605888,6.289505087,2.682288937,4.732544251,-,-,-,-,-,-,0.2185757625,-,-,-,-,1.955326353,1.019310063,1.208204903,1.02154472,-,-,1.865949131,1.025439564,1.362093914,1.013640842,-,-,-,-,-,-,20.4843863,-,-,-,-,0.8726257907
2020,Philippines,PHL,PH,East Asia & Pacific,Lower middle income,109581000,10.9581,31.16666669,4.5,20.00000007,13.58333334,-,-,2.844167026,0.4106551318,1.825133926,1.239570121,-,-,-,-,-,-,0.1751723395,-,-,-,-,1.334679959,1.001277872,1.143027716,1.005719527,-,-,1.273644498,1.001661003,1.240876812,1.003572873,-,-,-,-,-,-,11.45174872,-,-,-,-,0.7503716884
2017,Philippines,PHL,PH,East Asia & Pacific,Lower middle income,105173264,10.5173264,49.33333334,114.5,19.83333337,41.50000012,-,-,4.690672464,10.88679724,1.885777109,3.945869753,-,-,-,-,-,-,0.2608205417,-,-,-,-,1.531338264,1.032514738,1.141820731,1.017474382,-,-,1.478400886,1.044034526,1.249452846,1.011373372,-,-,-,-,-,-,29.2758998,-,-,-,-,0.7922008121
2015,Austria,AUT,AT,Europe & Central Asia,High income,8642699,0.8642699,195.5500003,4357.866661,108.4357147,2323.073808,4,18,226.2603387,5042.252034,125.4651061,2687.903175,4.628183858,20.82682736,-,-,-,-,0.3048662272,1,1800000,0.01157045964,20826.82736,3.11416699,2.23750998,1.783471173,1.978175384,1.099193664,1.058799914,26.04794914,21.39471964,18.72578784,8.747473703,3.266597542,2.598887362,-,-,-,-,38.44219789,1,1.007367202,1.904372988,1.149350448,7.671061027
2016,Austria,AUT,AT,Europe & Central Asia,High income,8736668,0.8736668,168.3500003,3530.399997,117.1769234,3273.46795,3.5,0.5,192.6935993,4040.8998,134.1208381,3746.81509,4.006103929,0.5723005613,-,-,-,-,0.4540862855,5,1698935,0.05723005613,19446.02908,2.819720794,2.002533021,1.846774217,2.378357311,1.08502314,1.001633331,22.32578068,17.34448614,19.94986368,11.79962688,2.960444023,1.043935839,-,-,-,-,69.49621645,1.277116865,1.00694319,5.592310495,1.139428205,7.213181589
2019,Austria,AUT,AT,Europe & Central Asia,High income,8877067,0.8877067,162.0000004,616.0666669,120.0682545,1332.687694,0.833333343,0,182.4927089,693.9979916,135.2566726,1501.270289,0.9387485112,0,-,-,-,-,0.4132018209,18,16259567,0.2027696761,183163.7296,2.750980599,1.174945382,1.867712976,1.561154059,1.009447016,1,21.19461831,3.80705811,20.11049108,5.327184176,1.450860429,1,-,-,-,-,60.9877965,2.177746676,1.068031527,17.34758353,2.315882964,5.187871011
2020,Austria,AUT,AT,Europe & Central Asia,High income,8912000,0.8912,103.9833335,97.20000008,171.224182,553.4999695,1.166666687,3.5,116.6778877,109.0664274,192.1276728,621.0726767,1.309096372,3.927289048,-,-,-,-,0.294106274,5,32909256,0.05632491002,370722.1766,2.122936964,1.027602031,2.238179582,1.233061921,1.018894032,1.011433317,13.89650547,1.441147962,28.15307116,2.790147903,1.633125272,1.30150021,-,-,-,-,36.20295611,1.277116865,1.13788439,5.519201608,3.663654322,4.822300486
2017,Austria,AUT,AT,Europe & Central Asia,High income,8797566,0.8797566,147.3388893,3137.194449,134.868519,3168.474068,2.5,3.5,167.4768786,3565.98001,153.3020826,3601.534865,2.841695078,3.978373109,-,-,-,-,0.4432666468,10,174686112,0.1136678031,1985618.659,2.592270732,1.890873847,1.974895154,2.334147596,1.056682094,1.011433317,19.52953403,15.42354766,22.66243591,11.38087864,2.387386044,1.305421962,-,-,-,-,67.2445536,1.623512946,1.73270146,10.15080203,15.26809688,6.962458916
2018,Austria,AUT,AT,Europe & Central Asia,High income,8840521,0.8840521,123.1000004,875.5999969,103.2413424,2318.349243,3.50000003,19.16666731,139.2451875,990.4393609,116.7819661,2622.412461,3.959042719,21.68047258,-,-,-,-,0.424426728,19,11024559,0.2149194601,124704.8562,2.329879238,1.248645454,1.745853998,1.976186014,1.085023141,1.062611022,16.39896156,5.006093497,17.49783601,8.558706642,2.937283085,2.66442219,-,-,-,-,63.32379929,2.247025892,1.046068337,18.32892475,1.895804869,5.209291821
2015,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,258383256,25.8383256,194.4166667,842.2500001,144.4166667,657.2499993,-,-,7.524352379,32.59692649,5.589242466,25.43701978,-,-,-,-,-,-,0.2238162067,1,350000,0.0003870219826,135.4576939,3.101898396,1.239175005,2.044041977,1.276747888,-,-,1.792623661,1.131846876,1.773189314,1.073318356,-,-,-,-,-,-,21.57496923,1,1.001283806,1.001083813,1.000664873,1.119403456
2016,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,261554226,26.1554226,205.5333334,643.2666667,240.8333334,400.5,-,-,7.858153796,24.59400777,9.207778329,15.31231233,-,-,-,-,-,-,0.3493649159,3,5700000,0.001146989688,2179.280407,3.222238845,1.182669407,2.742282768,1.16863831,-,-,1.82963843,1.099476958,2.284915226,1.044135421,-,-,-,-,-,-,47.70276996,1.138558432,1.02372944,1.062466603,1.015351526,1.214499614
2017,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,264645886,26.4645886,204.0833334,477.3333335,219.7685186,481.8240741,-,-,7.711562665,18.03668066,8.30424844,18.20636933,-,-,-,-,-,-,0.3474253731,3,4500000,0.001133590265,1700.385397,3.206542265,1.135549068,2.589733282,1.202881392,-,-,1.813383146,1.072954117,2.157139885,1.052477101,-,-,-,-,-,-,47.29913389,1.138558432,1.018694905,1.061384328,1.011910247,1.185888355
2018,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,267663435,26.7663435,229.5333335,251.5666668,144.0000001,341.8333332,-,-,8.575446007,9.398619083,5.379890612,12.77101346,-,-,-,-,-,-,0.3302707338,1,15762130,0.0003736035144,5888.787163,3.482044313,1.071437766,2.041024516,1.14393557,-,-,1.909177953,1.038015196,1.743583204,1.036810512,-,-,-,-,-,-,43.72910119,1,1.065944558,1,1.042007574,1.122169086
2020,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,273524000,27.3524,129.0000001,5.833333343,142.2194446,44.75000006,-,-,4.716222346,0.2132658686,5.199523428,1.636053877,-,-,-,-,-,-,0.2940828907,5,63500000,0.00184757118,23464.15399,2.393748079,1.0016565,2.028129893,1.018842857,-,-,1.481234076,1.00086261,1.718076047,1.004715677,-,-,-,-,-,-,36.19808985,1.277116865,1.266226189,1.119052752,1.168301944,0.9706054785
2019,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,270625568,27.0625568,245.3655915,114.8333333,142.9791667,217.7083333,-,-,9.066607908,4.243255142,5.283283755,8.044632845,-,-,-,-,-,-,0.3195658567,10,63291337,0.00369514236,23387.05004,3.653432112,1.032609395,2.033631732,1.091670326,-,-,1.963642205,1.017162966,1.729921261,1.023187435,-,-,-,-,-,-,41.50132124,1.623512946,1.265350754,1.268281558,1.167747885,1.128771453
2016,Poland,POL,PL,Europe & Central Asia,High income,37970087,3.7970087,395.7500003,2041.749997,362.3761908,4276.84762,1,0,104.2267826,537.7259201,95.4372822,1126.372879,0.2633652117,0,-,-,-,-,0.5152712289,2,3430000,0.005267304233,9033.42676,5.281377594,1.579798831,3.622485162,2.800849825,1.014170523,1,12.51581996,3.174974458,14.47931463,4.246599186,1.118473923,1,-,-,-,-,82.22934624,1.069279216,1.014205778,1.395265482,1.064604558,4.319488675
2017,Poland,POL,PL,Europe & Central Asia,High income,37974826,3.7974826,342.5416669,1424.249995,294.586376,3050.290738,-,-,90.20230057,375.0510917,77.57412134,803.2402145,-,-,-,-,-,-,0.5041399704,3,13932541,0.007899970365,36688.887,4.705385264,1.404446423,3.131557447,2.284384208,-,-,10.9606649,2.516993164,11.9531431,3.315218233,-,-,-,-,-,-,79.91283255,1.138558432,1.058268617,1.607906612,1.263333209,3.355982728
2018,Poland,POL,PL,Europe & Central Asia,High income,37974750,3.797475,256.5333336,624.65,211.7686872,2181.944447,-,-,67.55365963,164.4908788,55.76565671,574.5776989,-,-,-,-,-,-,0.4717977528,6,7170713,0.01579997235,18882.84452,3.774325465,1.177382804,2.531799226,1.918750123,-,-,8.449189002,1.665326789,8.869034802,2.656133173,-,-,-,-,-,-,73.18213,1.346396081,1.029899736,2.245991831,1.135381232,2.586828449
2019,Poland,POL,PL,Europe & Central Asia,High income,37970874,3.7970874,211.1433694,756.7222226,252.5097227,1058.377778,-,-,55.60666562,199.2901777,66.50089821,278.7341103,-,-,-,-,-,-,0.4513345635,11,31756184,0.02896957284,83633.00776,3.282968763,1.214887553,2.826842125,1.445650537,-,-,7.124403662,1.806081741,10.38719062,1.803408847,-,-,-,-,-,-,68.92355868,1.692792162,1.133046739,3.309703895,1.600667743,2.49095282
2020,Poland,POL,PL,Europe & Central Asia,High income,37919000,3.7919,161.3166669,95.74999857,247.226624,288.0338748,-,-,42.54243701,25.25119296,65.19861389,75.96030349,-,-,-,-,-,-,0.3163949396,15,53760562,0.03950396296,141583.6833,2.743583358,1.027190272,2.788582401,1.121282262,-,-,5.67572975,1.102135117,10.20302424,1.218944067,-,-,-,-,-,-,40.84142527,1.969909027,1.225364907,4.16056933,2.017093993,2.156705956
2015,Poland,POL,PL,Europe & Central Asia,High income,37986412,3.7986412,361.0333335,2299.633324,406.4095241,5254.842855,1.5,2,95.04275726,605.3831365,106.9881315,1383.348039,0.3948780422,0.5265040562,-,-,-,-,0.3333540701,1,400000,0.002632520281,1053.008112,4.905561767,1.653030349,3.941370585,3.21265373,1.028341047,1.006533324,11.49741633,3.448631932,16.11281202,4.987291155,1.183197303,1.040420015,-,-,-,-,44.37077084,1,1.001493579,1.182453296,1.007258275,4.501438296
2015,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,121858258,12.1858258,154.9500002,605.7333356,160.0000003,2313.166669,13.5,45,12.71559291,49.70802517,13.13000883,189.824367,1.107844493,3.692814975,-,-,-,-,0.1905167771,2,5800000,0.0016412511,4759.62819,2.674662741,1.17201101,2.156895072,1.97400379,1.368433608,1.146999786,2.368273013,1.201057232,2.839589011,1.547139981,1.534080168,1.283499502,-,-,-,-,14.64506237,1.069279216,1.024148984,1.102388226,1.03389358,1.77222041
2017,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,124777324,12.4777324,116.9500003,451.533333,137.3502649,1397.833596,3.5,5,9.372696621,36.18713068,11.00763027,112.0262521,0.2804996844,0.4007138348,-,-,-,-,0.2132843612,5,9150000,0.004007138348,7333.063177,2.263304086,1.128222603,1.992867734,1.588585007,1.08502314,1.01633331,1.997583951,1.146368404,2.539446593,1.322898701,1.126906568,1.030763029,-,-,-,-,19.38319871,1.277116865,1.038203727,1.293481555,1.052385959,1.519858594
2018,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,126190788,12.6190788,122.4357145,165.1833333,176.2178576,1023.672618,6.5,6.5,9.702428873,13.08996765,13.96439949,81.12102589,0.5150930669,0.5150930669,-,-,-,-,0.2013164232,7,30406858,0.005547156105,24095.94114,2.322688192,1.046907361,2.274343329,1.431037254,1.170046281,1.021233302,2.034147496,1.05294583,2.957586826,1.233819068,1.242360525,1.039543987,-,-,-,-,16.89256459,1.415675297,1.127385715,1.417869191,1.172841887,1.568888288
2019,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,127575529,12.7575529,125.5155917,160.433334,171.0095244,651.4523811,5,1.5,9.838531941,12.57555703,13.40457106,51.06405485,0.3919246927,0.1175774078,-,-,-,-,0.1888605479,8,134250000,0.006270795083,105231.78,2.356028564,1.045558496,2.236625051,1.274306688,1.127534711,1.004899993,2.049239774,1.050865161,2.878417038,1.147184402,1.181743827,1.009026484,-,-,-,-,14.30038639,1.484954514,1.563053957,1.4763177,1.755873798,1.530119182
2020,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,128933000,12.8933,78.65000021,12.3833334,231.4047625,292.7107149,-,-,6.100067493,0.9604471625,17.94767534,22.70254434,-,-,-,-,-,-,0.1589676599,-,-,-,-,1.848697861,1.003516514,2.674001909,1.123251536,-,-,1.634686716,1.003884782,3.520893519,1.065436645,-,-,-,-,-,-,8.079411077,-,-,-,-,1.156197457
2016,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,123333376,12.3333376,143.4166668,392.0833334,158.8000003,2061.716669,10,15,11.62837437,31.79052955,12.87567125,167.1661586,0.8108105303,1.216215795,-,-,-,-,0.2423370314,4,13750000,0.003243242121,11148.64479,2.54981178,1.111340497,2.14820478,1.86812588,1.269239945,1.048999929,2.24771288,1.12858519,2.803621112,1.481831128,1.387896393,1.093369577,-,-,-,-,25.42931724,1.207837649,1.057502776,1.231781458,1.079804248,1.678228257
2015,Hungary,HUN,HU,Europe & Central Asia,High income,9843028,0.9843028,93.75000003,271.6666667,50.35000008,1409.083335,-,-,95.24508112,275.9990794,51.1529583,1431.554736,-,-,-,-,-,-,0.2634044333,-,-,-,-,2.012158799,1.077145594,1.362819675,1.593321928,-,-,11.51985173,2.116351148,8.216716463,5.126239656,-,-,-,-,-,-,29.81363057,-,-,-,-,2.752050416
2016,Hungary,HUN,HU,Europe & Central Asia,High income,9814023,0.9814023,92.16666679,238.8333334,57.75952391,757.1119107,-,-,93.913237,243.3592558,58.85407433,771.4592789,-,-,-,-,-,-,0.4380315917,1,1015122,0.01018950129,10343.58693,1.995018856,1.067821863,1.416478777,1.318796687,-,-,11.37216541,1.984330763,9.305792482,3.223614501,-,-,-,-,-,-,66.15509218,1,1.004074289,1.792832621,1.074019203,2.640334945
2017,Hungary,HUN,HU,Europe & Central Asia,High income,9787966,0.9787966,68.86666669,212.9,40.73518527,437.3240721,-,-,70.35850624,217.5119938,41.61762032,446.7977025,-,-,-,-,-,-,0.4195385514,2,731155,0.02043325447,7469.938085,1.742791047,1.060457535,1.293190055,1.184143801,-,-,8.760214493,1.879784688,6.868248543,2.287826691,-,-,-,-,-,-,62.30652635,1.069279216,1.002882921,2.620223235,1.053369525,2.089721404
2018,Hungary,HUN,HU,Europe & Central Asia,High income,9775564,0.9775564,53.73333337,147.8333333,49.41666679,640.7500012,-,-,54.96699052,151.227421,50.55121811,655.4609035,-,-,-,-,-,-,0.4071803075,5,989258,0.051147944,10119.70256,1.578969267,1.041980455,1.35606056,1.269800243,-,-,7.053470991,1.611679232,8.131619601,2.889266757,-,-,-,-,-,-,59.7346661,1.277116865,1.003965778,5.101056713,1.072410399,2.077737259
2019,Hungary,HUN,HU,Europe & Central Asia,High income,9769949,0.9769949,82.31559144,138.2,54.00813504,271.3666674,-,-,84.25385991,141.4541673,55.2798536,277.7564831,-,-,-,-,-,-,0.3824316652,6,11495197,0.06141280778,117658.7206,1.888378721,1.039244863,1.389311558,1.11426421,-,-,10.30105069,1.572148727,8.800333524,1.800590984,-,-,-,-,-,-,54.58425398,1.346396081,1.048042873,5.930152437,1.845172227,2.325443607
2020,Hungary,HUN,HU,Europe & Central Asia,High income,9741000,0.9741,57.20833339,12.45833343,57.0698775,79.19935089,-,-,58.72942551,12.78958365,58.58728827,81.30515439,-,-,-,-,-,-,0.2492516928,4,79451243,0.04094187186,813220.6524,1.616586933,1.003537812,1.41148442,1.033348426,-,-,7.470682108,1.051730848,9.268064145,1.23434979,-,-,-,-,-,-,26.86831965,1.207837649,1.333148759,4.276709607,6.843392591,2.00748204
2016,Romania,ROU,RO,Europe & Central Asia,High income,19702267,1.9702267,143.8666668,606.6666682,45.0000001,432.9999998,-,-,73.02036197,307.9171895,22.8400113,219.7716637,-,-,-,-,-,-,0.4337682479,-,-,-,-,2.554683132,1.17227605,1.324075458,1.182323067,-,-,9.055383926,2.245452371,4.212757627,1.633458527,-,-,-,-,-,-,65.26785248,-,-,-,-,1.948367513
2017,Romania,ROU,RO,Europe & Central Asia,High income,19587290,1.958729,132.2500001,636.6666664,33.73333339,363.2999989,-,-,67.51827338,325.0407108,17.22205236,185.4774187,-,-,-,-,-,-,0.4163961715,-,-,-,-,2.428930069,1.180795195,1.242483276,1.152974526,-,-,8.445265071,2.314712974,3.418277406,1.534610561,-,-,-,-,-,-,61.65256919,-,-,-,-,1.809837423
2018,Romania,ROU,RO,Europe & Central Asia,High income,19472545,1.9472545,126.0428572,315.8452387,22.29285719,149.7976195,-,-,64.72849707,162.200287,11.44835315,76.92760217,-,-,-,-,-,-,0.3905793129,3,2107034,0.01540630667,10820.53733,2.361736333,1.08969105,1.159632381,1.0630752,-,-,8.135910705,1.656061886,2.601772718,1.221732159,-,-,-,-,-,-,56.27985177,1.138558432,1.008655347,2.214195352,1.077446509,1.607467703
2019,Romania,ROU,RO,Europe & Central Asia,High income,19356544,1.9356544,142.8333334,145.666667,35.23333344,182.3333329,-,-,73.7907208,75.25448086,18.2022852,94.19725593,-,-,-,-,-,-,0.3830562607,4,16443814,0.02066484596,84952.22081,2.543497063,1.041365184,1.253346141,1.076774994,-,-,9.140807932,1.304386617,3.556899922,1.27150932,-,-,-,-,-,-,54.71423786,1.207837649,1.068804526,2.63892894,1.610147442,1.765715598
2020,Romania,ROU,RO,Europe & Central Asia,High income,19238000,1.9238,90.16666675,22.08333319,49.81666674,75.49999997,-,-,46.86904395,11.47901715,25.89493021,39.24524377,-,-,-,-,-,-,0.2792302548,-,-,-,-,1.9733684,1.006271037,1.358957323,1.031790743,-,-,6.1555011,1.046429916,4.644777987,1.11311847,-,-,-,-,-,-,33.10712448,-,-,-,-,1.527517915
2015,Romania,ROU,RO,Europe & Central Asia,High income,19815616,1.9815616,165.1666668,608.4166668,40.3333334,142.5,-,-,83.35177004,307.0389872,20.35431722,71.91298015,-,-,-,-,-,-,0.2504503713,-,-,-,-,2.785260484,1.172773,1.29027988,1.060002395,-,-,10.20101922,2.24190025,3.861235873,1.207278271,-,-,-,-,-,-,27.11777528,-,-,-,-,1.984979114
2015,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,92442547,9.2442547,167.8333334,1225.833333,93.00000015,1645.916665,-,-,18.15542073,132.6048852,10.06030266,178.0475245,-,-,-,-,-,-,-,-,-,-,-,2.814127758,1.348101744,1.671687123,1.693045206,-,-,2.971487859,1.536355469,2.405477467,1.513195016,-,-,-,-,-,-,-,-,-,-,-,1.32945647
2018,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,98423595,9.8423595,123.2500002,320.916667,134.7928575,1515.145239,-,-,12.52240382,32.60566402,13.69517721,153.9412616,-,-,-,-,-,-,-,-,-,-,-,2.33150302,1.091131191,1.974347221,1.637981355,-,-,2.346850547,1.131882217,2.919513963,1.443712366,-,-,-,-,-,-,-,-,-,-,-,1.23974349
2019,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,100388073,10.0388073,122.5000003,160.7500001,163.9511909,1167.671429,-,-,12.20264486,16.01285843,16.33174002,116.3157529,-,-,-,-,-,-,-,-,-,-,-,2.3233841,1.04564842,2.185509237,1.491670753,-,-,2.311392926,1.064768234,3.292371263,1.335262537,-,-,-,-,-,-,-,-,-,-,-,1.254167289
2020,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,102334000,10.2334,67.33333355,31.16666663,244.6500009,446.6500007,-,-,6.579761717,3.045582761,23.90701047,43.64629553,-,-,-,-,-,-,-,-,-,-,-,1.726192366,1.008850445,2.76992273,1.188070665,-,-,1.687879333,1.012318664,4.363650457,1.125803835,-,-,-,-,-,-,-,-,-,-,-,1.240224041
2016,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,94447072,9.4447072,139.0333335,626.2500003,95.70000014,1494.183332,-,-,14.72076694,66.30697882,10.13265929,158.2032455,-,-,-,-,-,-,-,-,-,-,-,2.502361198,1.177837159,1.691240279,1.629154936,-,-,2.590623937,1.268196083,2.415709993,1.455996889,-,-,-,-,-,-,-,-,-,-,-,1.227593373
2017,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,96442593,9.6442593,115.0928573,381.8809537,128.0398863,1975.173219,-,-,11.93382029,39.59671156,13.27627994,204.8029981,-,-,-,-,-,-,-,-,-,-,-,2.24320009,1.108443311,1.925442813,1.831685078,-,-,2.281583348,1.160159354,2.860274372,1.590313616,-,-,-,-,-,-,-,-,-,-,-,1.250091832
2015,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,92677076,9.2677076,83.41666678,357.75,40.03333338,743.7666665,-,-,9.000787507,38.60177893,4.319658659,80.25357495,-,-,-,-,-,-,0.2064099182,-,-,-,-,1.900298112,1.101590808,1.288107307,1.313177413,-,-,1.956343473,1.156135087,1.593647378,1.231318772,-,-,-,-,-,-,17.95256611,-,-,-,-,0.9617181958
2016,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,93638724,9.3638724,68.16666672,293.0000001,34.51666678,1083.650005,-,-,7.279751774,31.29047338,3.686153047,115.726695,-,-,-,-,-,-,0.3149496137,-,-,-,-,1.735213388,1.083203653,1.248156105,1.456291899,-,-,1.765500245,1.126562581,1.504058315,1.333564667,-,-,-,-,-,-,40.54064012,-,-,-,-,0.937712571
2017,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,94596642,9.4596642,64.67692327,271.8320515,41.48333348,710.016669,-,-,6.837126763,28.7359092,4.385286053,75.05728047,-,-,-,-,-,-,0.3523426677,-,-,-,-,1.69743612,1.077192558,1.298608076,1.29896632,-,-,1.71641818,1.116229972,1.602928269,1.21634124,-,-,-,-,-,-,48.32246653,-,-,-,-,0.9186767281
2018,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,95540395,9.5540395,83.98333359,168.3333336,53.74285741,884.1619059,-,-,8.790348165,17.61907449,5.625144988,92.54325418,-,-,-,-,-,-,0.3669680877,3,2010000,0.003140033072,2103.822158,1.90643241,1.047801871,1.387390441,1.372293557,-,-,1.933008151,1.071264999,1.778266575,1.266741911,-,-,-,-,-,-,51.36614624,1.138558432,1.008248246,1.223445236,1.014809292,0.9802666595
2019,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,96462106,9.6462106,96.29892498,79.20000002,83.59563541,816.5964296,-,-,9.983083407,8.210478011,8.666163209,84.65463418,-,-,-,-,-,-,0.3522267906,1,-,0.001036676516,-,2.039751492,1.022490544,1.603581563,1.3438438,-,-,2.065268882,1.033209446,2.208321128,1.244004158,-,-,-,-,-,-,48.29835148,1,-,1.053556579,-,1.046705918
2020,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,97339000,9.7339,43.03333347,7.01666671,141.0983527,539.5372725,-,-,4.420975505,0.7208484482,14.49556218,55.42868455,-,-,-,-,-,-,0.3181195472,2,2950000,0.002073353033,3058.195723,1.46313933,1.001992533,2.020011047,1.227182656,-,-,1.44849457,1.002915662,3.032702763,1.159764786,-,-,-,-,-,-,41.2003314,1.069279216,1.012191965,1.137289212,1.021667301,1.029683612
2015,Japan,JPN,JP,East Asia & Pacific,High income,127141000,12.7141,1978.592858,9526.059527,1052.909525,9955.690474,1412.833333,7693.666667,155.6219361,749.2515811,82.81431836,783.0432727,111.123346,605.1286892,-,-,-,-,0.3661044177,25,76847246,0.01966320856,60442.53703,22.41601208,3.705129516,8.623265192,5.192036996,41.02700509,26.13260777,18.21495616,4.030545842,12.694201,3.257003608,55.6776578,47.45607305,-,-,-,-,51.18640885,2.66270119,1.322223832,2.558026427,1.434023944,20.70220784
