PublishYear,CountryName,Code,Country,Region,Income group,Population,Population(per ten Million),num_AIconf_papers,num_AIconf_citation,num_AIjournal_papers,num_AIjournal_citation,num_AIpatents,num_AIpatent_citation,num_DLpapers,num_AIconf_papers_pc,num_AIconf_citation_pc,num_AIjournal_papers_pc,num_AIjournal_citation_pc,num_AIpatents_pc,num_AIpatent_citation_pc,num_DLpapers_pc,relative_ai_skill_penetration_fem,num_AIocc_fem,skill_penetration,ai_hiring_index,enroll_share,num_AIstartups,ai_privateinvestment_tot,num_AIstartups_pc,ai_privateinvestment_pc,num_AIconf_papers_scaled,num_AIconf_citation_scaled,num_AIjournal_papers_scaled,num_AIjournal_citation_scaled,num_AIpatents_scaled,num_AIpatent_citation_scaled,num_DLpapers_scaled,num_AIconf_papers_pc_scaled,num_AIconf_citation_pc_scaled,num_AIjournal_papers_pc_scaled,num_AIjournal_citation_pc_scaled,num_AIpatents_pc_scaled,num_AIpatent_citation_pc_scaled,num_DLpapers_pc_scaled,relative_ai_skill_penetration_fem_scaled,num_AIocc_fem_scaled,skill_penetration_scaled,ai_hiring_index_scaled,enroll_share_scaled,num_AIstartups_scaled,ai_privateinvestment_tot_scaled,num_AIstartups_pc_scaled,ai_privateinvestment_pc_scaled,mean
2020,Israel,ISR,IL,Middle East & North Africa,High income,9197000,0.9197,153.1833337,272.1166668,194.301191,411.145238,12,5,64,166.557936,295.8754667,211.2658378,447.0427726,13.04773296,5.436555398,69.5879091,0.84348,10,1.04759,1.397310479,0.33865514,104,1247279732,1.148752389,13777072.8,2.652065646,1.074692756,2.385815569,1.167357837,1.316074403,1.016141129,4.317277487,19.33326424,2.167221844,30.51210325,2.269233734,6.851253966,1.40189129,26.81384364,18.83343766,5.714285714,38.01775354,20.63298618,45.47397053,8.135759272,6.23270952,93.75485376,100,6.012259639
2017,Israel,ISR,IL,Middle East & North Africa,High income,8713300,0.87133,157.09359,4400.915385,141.1583337,2442.899999,21,65,-,180.2917265,5050.80209,162.0032981,2803.645001,24.10108684,74.59860214,-,-,-,0.90699,1.001775881,0.4444147276,67,527442992,0.7689394374,6053309.217,2.694306274,2.207998406,2.006296131,1.995396374,1.563436979,1.209834676,-,20.84854936,20.92529693,23.62655997,8.964223272,11.81691557,6.514618409,-,-,-,32.6444429,4.97109941,67.48347942,5.572428272,3.21267372,63.07726271,44.49800848,8.697786029
2015,Italy,ITA,IT,Europe & Central Asia,High income,60730582,6.0730582,779.6075771,8599.007579,612.4912714,13253.95953,180.5,472,27,128.3714978,1415.927083,100.8538452,2182.419317,29.72143425,77.72031561,4.445865511,-,-,-,-,0.2697844447,4,508044,0.006586467424,836.553814,9.419027084,3.360324283,5.372317848,6.401427108,5.947251527,2.523722568,2.39947644,15.12005437,6.585799453,15.07955433,7.199352051,14.34182734,6.745387593,2.649207149,-,-,-,-,31.14136757,1.207837649,1.001946871,1.501814637,1.005702862,8.174670464
2016,Italy,ITA,IT,Europe & Central Asia,High income,60627498,6.0627498,743.976192,7967.221425,646.4718021,13544.53393,153.5,253.5,44,122.7126661,1314.126706,106.6301305,2234.057874,25.3185444,41.81271013,7.257432923,-,-,0.11483,1,0.2827410005,4,3234115,0.006597666293,5334.402881,9.034118275,3.186906573,5.614989631,6.519850258,5.205163798,1.818355235,3.280628272,14.49570064,6.184199333,15.88691958,7.346054617,12.36385203,4.090957932,3.692166515,-,-,2.370461731,4.900780291,33.83774183,1.207837649,1.013383954,1.502719173,1.038023838,7.645588992
2017,Italy,ITA,IT,Europe & Central Asia,High income,60536709,6.0536709,660.1650555,6611.909577,634.6946857,10785.93477,127,173,62,109.0520225,1092.214903,104.844597,1781.71806,20.97900631,28.57770151,10.24171962,-,-,0.53141,1.028776289,0.3305228661,17,14840526,0.02808213443,24514.92036,8.12874666,2.814889752,5.530883417,5.395587402,4.476818434,1.55848306,4.213612565,12.98848601,5.308762425,15.63735128,6.060979739,10.41433717,3.11257469,4.799196616,-,-,18.29090088,6.040227977,43.78157215,2.10846746,1.062078018,3.238025263,1.175852619,6.785658337
2018,Italy,ITA,IT,Europe & Central Asia,High income,60421760,6.042176,630.3952393,4365.742863,526.5972599,8264.326514,151.3333333,78.33333334,67,104.3324854,722.5448022,87.15357844,1367.773218,25.04616439,12.9644243,11.08872036,-,-,0.366,1.179165214,0.3423484985,22,38633679,0.03641072355,63940.00936,7.807157577,2.198343972,4.758906214,4.367909824,5.145613548,1.252877686,4.472774869,12.4677671,3.850422462,13.16463521,4.884983065,12.24148673,1.958380598,5.113394082,-,-,11.9694264,11.99514147,46.24259122,2.454863541,1.161900895,3.910727578,1.459156339,6.174873665
2020,Italy,ITA,IT,Europe & Central Asia,High income,60172000,6.0172,508.5337674,483.8250001,877.9439895,2313.071429,75.66666669,2.5,135,84.51335627,80.40699995,145.9057351,384.4099298,12.5750626,0.4154756365,22.43568437,0.33413,8,0.55852,1.708093397,0.2340146535,20,75412354,0.03316892822,125067.3479,6.490746391,1.13280415,7.268047051,1.94248494,3.065935592,1.008070564,7.997382199,10.28107061,1.317203747,21.376565,2.091296948,6.638909274,1.030713573,9.322584425,1,3.828571429,19.32696383,32.93898138,23.69735654,2.316305108,1.31620382,3.648886924,1.898409688,5.303653987
2019,Italy,ITA,IT,Europe & Central Asia,High income,60297396,6.0297396,688.8241084,3130.930955,637.8894859,4937.353968,128.6666667,39.5,-,114.237787,519.2481206,105.7905529,818.8336969,21.33867716,6.550863324,-,-,-,0.39614,1.457366955,0.3571062959,18,19976944,0.0298520354,33130.69108,8.438336699,1.859402936,5.553699065,3.012007264,4.522626319,1.127514918,-,13.56064501,3.048421775,15.7695698,3.325473229,10.57591742,1.48426526,-,-,-,13.12128687,23.01102777,49.31381984,2.177746676,1.08362758,3.380980626,1.237764461,6.023156642
2015,Germany,DEU,DE,Europe & Central Asia,High income,81686611,8.1686611,1543.342859,56357.09285,1054.903177,24365.36308,372,1576.5,50,188.9346173,6899.183619,129.1402794,2982.785402,45.53989882,192.9936841,6.120954143,-,-,-,-,0.3538261213,16,35199493,0.01958705326,43090.8965,17.66929398,16.46934499,8.531800167,10.92986259,11.21057746,6.089297942,3.591623037,21.80214217,28.21711913,19.03321706,9.473152228,21.44819008,15.26684271,3.270586302,-,-,-,-,48.6311864,2.039188244,1.147492954,2.551875343,1.309337242,15.51173671
2016,Germany,DEU,DE,Europe & Central Asia,High income,82348669,8.2348669,1651.252383,37759.17143,1013.494783,23214.48157,282.1666667,779.3333334,86,200.5196202,4585.280113,123.0736082,2819.047575,34.26487278,94.63824283,10.44339891,-,-,1.11042,0.9999999992,0.5154258239,24,177832646,0.02914436905,215950.8443,18.83498895,11.36443897,8.236082334,10.46082259,8.741532482,3.515863958,5.457591623,23.08034592,19.08882354,18.18526389,9.007981218,16.38294341,7.996026482,4.874010156,-,-,40.41892784,4.900780258,82.26151882,2.593421973,1.745902572,3.32382223,2.551487038,12.90792615
2018,Germany,DEU,DE,Europe & Central Asia,High income,82905782,8.2905782,1420.110716,16569.87143,909.4897571,15116.28882,282.3333334,680.5000001,153,171.2921201,1998.63882,109.7016077,1823.309358,34.0547217,82.08112675,18.4546839,-,-,1.02135,1.312603431,0.5077399914,55,251028906,0.06634036695,302788.1771,16.3380761,5.548230658,7.493330986,7.160416553,8.746113271,3.196807644,8.930366492,19.85559918,8.884583721,16.31622731,6.179138546,16.28853414,7.06775569,7.845820355,-,-,37.01493937,17.2788619,80.66202886,4.741077677,2.052993491,6.328152675,3.175489164,10.25623448
2019,Germany,DEU,DE,Europe & Central Asia,High income,83132799,8.3132799,1522.626887,8362.055945,1097.970115,10837.66199,392.8333334,218.5,227,183.1559752,1005.867244,132.0742389,1303.656573,47.2537119,26.28324832,27.30570879,-,-,0.94796,1.619494674,0.4922163199,73,918488837,0.08781131019,1104845.317,17.44550925,3.295283906,8.839362483,5.41666875,11.78317601,1.705367333,12.76596859,21.16456943,4.968122916,19.44330361,4.702830871,22.21811167,2.9429598,11.12913459,-,-,34.21019352,29.43075943,77.43141504,5.988103569,4.853285244,8.062366356,8.938970673,10.3271055
2020,Germany,DEU,DE,Europe & Central Asia,High income,83191000,8.3191,1114.36234,1662.715477,1342.968244,3348.982773,326.5000001,38.5,269,133.9522713,199.8672305,161.431915,402.5655146,39.24703394,4.627904461,32.33522857,0.68397,15,0.82786,2.155303169,0.3731354869,59,578325343,0.07097078495,695664.4669,13.03522265,1.456395425,10.58901534,2.364669019,9.960022211,1.124286693,14.94293194,15.73579575,1.788471582,23.54669639,2.14287606,18.62115334,1.342112672,12.99485004,13.24864991,10.42857143,29.62033145,50.64703739,52.64963676,5.018194542,3.426147849,6.702152743,5.99864866,8.475559761
2017,Germany,DEU,DE,Europe & Central Asia,High income,82657002,8.2657002,1438.450435,28857.47316,1062.982482,22115.50374,265.6666667,821,-,174.0264467,3491.231531,128.6016256,2675.575354,32.14085441,99.32612847,-,-,-,1.21065,1.092072618,0.518834066,38,245398420,0.04597311671,296887.6369,16.53619131,8.921029727,8.589498483,10.01293586,8.288034427,3.650373365,-,20.15728461,14.7728273,18.95792813,8.600383785,15.42873924,8.342573197,-,-,-,44.24941806,8.546557246,82.97080425,3.563331001,2.029371094,4.683084565,3.133088627,11.85481662
2015,China,CHN,CN,East Asia & Pacific,Upper middle income,1371220000,137.122,5557.43377,52449.65044,7492.442863,113246.0667,312.5,1798.333333,151,40.52911837,382.5035402,54.64070581,825.8781719,2.27899243,13.11484177,1.101209142,-,-,-,-,0.2575515201,104,1749256670,0.007584486807,127569.3667,61.03159787,15.39679898,54.50545628,47.15305705,9.575235981,6.805426028,8.826701571,5.428174304,2.508967582,8.620233055,3.345486232,2.013453429,1.969500041,1.408496835,-,-,-,-,28.59558737,8.135759272,8.338726398,1.582424923,1.91638888,18.19611557
2016,China,CHN,CN,East Asia & Pacific,Upper middle income,1378665000,137.8665,6336.333338,58157.70001,5789.718261,115738.6563,300,2249,263,45.9599202,421.8406938,41.99510585,839.4980384,2.176018105,16.31288239,1.907642538,-,-,1.81251,1.000000001,0.4658823756,129,2831398918,0.009356877849,205372.5102,69.4456773,16.96359002,42.34545741,48.16890813,9.231676847,8.26027978,14.63193717,6.02736891,2.664151739,6.852727231,3.384179594,1.96719275,2.205911625,1.707645722,-,-,67.25070354,4.900780324,71.9510875,9.867739678,12.87879521,1.725581409,2.475472462,18.12642678
2017,China,CHN,CN,East Asia & Pacific,Upper middle income,1386395000,138.6395,6328.303119,64410.63051,6373.922567,122785.2446,422.8333333,1396.333333,399,45.64574396,464.5907588,45.97479483,885.6440236,3.049876358,10.07168472,2.877967679,-,-,1.48519,0.9190067908,0.5837735462,188,5908175762,0.01356034896,426153.8567,69.35893069,18.67994433,46.51754942,51.04073438,12.60771793,5.507679264,21.68115183,5.992705022,2.832799753,7.4089779,3.515278039,2.359769014,1.744538052,2.067590744,-,-,54.74151409,1.693711992,96.48528648,13.95521344,25.78724472,2.065096867,4.061979388,18.96388532
2018,China,CHN,CN,East Asia & Pacific,Upper middle income,1392730000,139.273,7127.425007,51187.76666,7225.348024,100312.7159,495.0833334,937,585,51.17592791,367.5354639,51.87902913,720.2596043,3.554768931,6.727793614,4.20038342,-,-,1.25074,1.021904253,0.5552261427,345,12613518376,0.02477149196,905668.606,77.99146217,15.05042705,52.59799988,41.88208975,14.59348973,4.024847556,31.32198953,6.602864719,2.449918868,8.234226884,3.045429143,2.58658937,1.497344635,2.558144831,-,-,45.78153771,5.768117621,90.54431842,24.83205038,53.91914412,2.970623808,7.507711931,19.21305748
2019,China,CHN,CN,East Asia & Pacific,Upper middle income,1397715000,139.7715,9164.776895,30169.59007,10115.82935,71717.20525,515.6666667,329.6666667,961,65.56971124,215.849369,72.37404874,513.1032095,3.689354888,2.358611496,6.875507525,-,-,1.05452,0.9616838117,0.5389515826,413,10254446693,0.02954822693,733657.9126,100,9.281190057,73.24035723,30.22803325,15.1592171,2.064238432,50.81099476,8.190968579,1.851520747,11.09886491,2.456908145,2.64705141,1.174357723,3.550490143,-,-,38.28259737,3.383583551,87.15743803,29.54303709,44.02178748,3.356441937,6.271664771,21.4493923
2020,China,CHN,CN,East Asia & Pacific,Upper middle income,1402667000,140.2667,5239.98731,5080.466667,13862.89402,28941.95955,362,136.5,1056,37.3573151,36.22004843,98.83239584,206.3352139,2.580797866,0.9731461566,7.528515321,0.85812,20,1.05364,1.270676355,0.4738231214,310,9933432648,0.02217905653,710690.8524,57.60237562,2.39452707,100,12.79504746,10.93573015,1.440652819,55.73507853,5.078220931,1.14288725,14.79701152,1.585395551,2.149037947,1.071938744,3.792725344,19.34601551,15.14285714,38.2489664,15.61868573,73.60362718,22.40727782,42.67499055,2.761232123,6.106626372,17.58273542
2015,United States,USA,US,North America,High income,320635163,32.0635163,6685.333772,311794.6504,6153.201993,220006.969,3602.5,30667,314,208.5028264,9724.281252,191.9066498,6861.598303,112.3551131,956.4453166,9.793061904,-,-,-,-,0.3247868434,564,4822186263,0.1759008571,1503948.044,73.21576205,86.58388605,44.94127459,90.66329909,100,100,17.27539267,23.96115399,39.36206368,27.80622312,20.49266646,51.46457675,71.70415261,4.632765693,-,-,-,-,42.58785493,40.00419874,21.23103498,15.17738202,11.80687256,60.8495882
2016,United States,USA,US,North America,High income,322941311,32.2941311,7198.635722,360671.5214,6099.751969,163359.4447,2651,22398,560,222.9084814,11168.33026,188.8811298,5058.487072,82.08921899,693.5625526,17.34061208,-,-,1.71552,0.9999999992,0.4709420583,833,6077301955,0.2579416048,1881859.566,78.76071746,100,44.55956152,67.5766874,73.84827874,73.30580102,30.02617801,25.55056768,45.05880345,27.38333895,15.37011727,37.86778162,52.27083767,7.432552074,-,-,63.54403641,4.900780258,73.00405238,58.64030791,26.49680445,21.80383459,14.52249712,53.46270773
2017,United States,USA,US,North America,High income,324985539,32.4985539,6974.313079,280445.3704,6371.568144,242916.3937,1865.916667,8011.75,876,214.6037975,8629.472291,196.0569742,7474.683166,57.41537524,246.5263539,26.95504553,-,-,1.66255,1.039865378,0.4617325388,1145,10822797217,0.3523233691,3330239.632,76.33746725,77.97888526,46.50073532,100,52.27047474,26.86373789,46.4052356,24.63429013,35.04306775,28.38632392,22.23441001,26.78318595,19.22418558,10.999055,-,-,61.51968176,6.479319896,71.08746963,80.25542337,46.40627112,29.42707429,24.9303737,44.68806365
2018,United States,USA,US,North America,High income,326687501,32.6687501,7621.363107,186281.2786,6025.225481,124928.915,2238.416667,6181.333334,1028,233.2921548,5702.124447,184.4339151,3824.110645,68.51858917,189.2124221,31.46738081,-,-,1.76702,1.253894009,0.3992680456,1383,15630845142,0.4233403469,4784647.437,83.32723917,52.13197323,44.02733099,51.91438396,62.50853693,20.95473962,54.28376963,26.6962256,23.4947485,26.76174108,11.86331533,31.77124692,14.98731714,12.67291931,-,-,65.51221207,14.95415929,58.08805417,96.74387684,66.57817407,35.1631341,35.38156485,37.53656654
2019,United States,USA,US,North America,High income,328239523,32.8239523,8667.278484,84150.89722,7224.822448,80134.07704,3048.666667,2700.333333,1623,264.0534694,2563.703982,220.1082423,2441.329317,92.87932907,82.26715993,49.44559952,-,-,1.62233,1.607240748,0.3789153552,1430,19872019769,0.4356574696,6054121.572,94.62576266,24.09841041,52.59424648,33.65831644,84.77803998,9.717285682,85.12408377,30.09020211,11.11375266,31.74802733,7.934902462,42.71518231,7.081507985,19.34199348,-,-,59.98259389,28.94554369,53.85247865,100,84.37179101,36.1579913,44.50384596,35.84630304
2020,United States,USA,US,North America,High income,330139000,33.0139,6692.875408,17268.07619,9416.713176,27641.76564,2757.333334,588.3333334,1910,202.7290144,523.0547192,285.2348004,837.2765909,83.52037577,17.8207765,57.8544189,1.76532,86,1.56268,2.052582867,0.1944860953,1305,23597061376,0.3975755229,7188976.257,73.29723073,5.739879479,68.24762269,12.26515543,76.77082177,2.899272834,100,23.32411417,3.063438718,40.85092248,3.377868573,38.51072133,2.317381014,22.46127025,51.10903632,77.37142857,57.70294966,46.57964672,15.47111273,91.34009797,100,33.08210255,52.65876868,29.22203577
2017,United Kingdom,GBR,GB,Europe & Central Asia,High income,66058859,6.6058859,1489.075039,30983.71563,1599.314999,42626.93408,286.75,478.0833333,142,225.4164032,4690.319527,242.1045449,6452.871685,43.40825809,72.37232683,21.49598133,-,-,0.76224,1.033152481,0.4091391875,146,1236403390,0.2210150193,1871669.309,17.08306469,9.504657743,12.41971436,18.37233784,8.867504165,2.543360942,8.360209424,25.82727327,19.50320159,34.82250327,19.3314945,20.49056159,6.350043491,8.973998764,-,-,27.1125317,6.213510968,60.14232641,11.04548635,6.18707842,18.82126466,14.44927122,16.25964312
2018,United Kingdom,GBR,GB,Europe & Central Asia,High income,66460344,6.6460344,1417.060718,23410.48571,1397.61714,31017.94831,256.5,215,170,213.2189863,3522.474351,210.2933955,4667.136287,38.59444363,32.35011844,25.57916342,-,-,0.81406,1.220537133,0.3935129268,175,853908312,0.2633149175,1284838.839,16.30512842,7.425897105,10.97929015,13.6411135,8.03609106,1.694068543,9.811518325,24.48150028,14.8960795,30.37618265,14.25830919,18.32798055,3.391446402,10.48866741,-,-,29.0929368,13.63333523,56.89036287,13.05458362,4.582341172,22.23783846,10.23238143,13.65109061
2019,United Kingdom,GBR,GB,Europe & Central Asia,High income,66834405,6.6834405,1582.028079,9960.007134,1686.254148,17216.28579,277.5,130,275,236.7086352,1490.251486,252.3033082,2575.961556,41.52053123,19.45105968,41.14647239,-,-,0.90512,1.547286383,0.3789681257,185,1803570503,0.2768035415,2698565.96,18.08719191,3.733902312,13.04058984,8.016267099,8.613270406,1.419669351,15.2539267,27.07317484,6.879007497,36.24800886,8.317385947,19.64251015,2.437897879,16.26340737,-,-,32.5729771,26.57154539,53.86346067,13.74737579,8.566597123,23.32731814,20.39124632,12.79240634
2020,United Kingdom,GBR,GB,Europe & Central Asia,High income,67156000,6.7156,1212.493294,1665.753572,2167.642925,6365.205581,215.0000001,35,288,180.5487661,248.0424045,322.7772537,947.8238103,32.01500984,5.211745786,42.88522247,0.53992,16,0.6909,1.841477801,0.2397183318,168,1878275064,0.2513675404,2810341.566,14.0952844,1.457229345,16.47842528,3.593926,6.895474738,1.112987902,15.92774869,20.87690922,1.978521525,46.09832119,3.691927716,15.37220422,1.385272491,16.90840193,8.205149969,11.37142857,24.3861307,38.22057101,24.88434262,12.56962911,8.880016036,21.2728457,21.19445173,11.08637367
2015,United Kingdom,GBR,GB,Europe & Central Asia,High income,65116219,6.5116219,1477.674245,52800.45758,1485.576988,45671.85115,393.8333333,1830.666667,-,226.9287541,8108.64918,228.1423908,7013.897898,60.48160341,281.1383546,-,-,-,-,-,0.2791031274,74,354017269,0.113642962,543669.8789,16.95990736,15.49309133,11.60745494,19.61328913,11.81066074,6.909805328,-,25.99413491,32.98843268,32.87097951,20.92534202,28.16067297,21.7828391,-,-,-,-,-,33.08066815,6.057382785,2.485075553,10.1487956,4.90643471,20.42638417
2016,United Kingdom,GBR,GB,Europe & Central Asia,High income,65611593,6.5611593,1627.169051,41990.25475,1483.224583,35529.27559,314.3333333,732.1666665,-,248.0002354,6399.822475,226.0613582,5415.091139,47.90820021,111.5910517,-,-,-,0.7508,1.000000002,0.4119284312,95,233167509,0.1447914852,355375.4731,18.57482824,12.52582051,11.59065525,15.47969801,9.625624653,3.363599308,-,28.3190067,26.24715102,32.5801086,16.38321166,22.51213713,9.249243957,-,-,-,26.67532919,4.900780357,60.72279279,7.512246326,1.978056973,12.66466995,3.553374845,17.20425709
2015,Spain,ESP,ES,Europe & Central Asia,High income,46444832,4.6444832,643.8166676,4823.533337,817.3000013,20878.98333,8,27,21,138.6196569,1038.551143,175.9722161,4495.437367,1.722473665,5.81334862,4.521493371,-,-,-,-,0.236505413,10,7103032,0.02153092081,15293.48195,7.952142847,2.324001958,6.834958326,9.508993864,1.20613548,1.087162096,2.088481675,16.25076064,5.097060138,25.57902913,13.77052111,1.763440275,1.429745309,2.67726153,-,-,-,-,24.21570569,1.623512946,1.029615784,2.708882032,1.109588525,7.733662598
2016,Spain,ESP,ES,Europe & Central Asia,High income,46484062,4.6484062,558.6000012,7002.333333,741.7159107,13511.24481,8.5,7,17,120.1702212,1506.394457,159.5634888,2906.640304,1.828583741,1.505892493,3.657167482,-,-,0.43475,1.000000001,0.2975227156,9,4152978,0.01936147491,8934.197704,7.031587964,2.922056383,6.295174937,6.50628333,1.219877846,1.02259758,1.881151832,14.21518602,6.942691144,23.28554198,9.256827798,1.811109673,1.111321422,2.356637249,-,-,14.59684536,4.900780324,36.91394794,1.55423373,1.017238993,2.533655321,1.06389151,6.801688006
2017,Spain,ESP,ES,Europe & Central Asia,High income,46593236,4.6593236,596.6214657,5316.360867,778.0701434,13325.55038,3.833333343,3.5,30,128.0489438,1141.01559,166.9920809,2859.975294,0.8227231402,0.7511819956,6.438702819,-,-,0.67302,1.071935062,0.291111278,17,29808392,0.03648598264,63975.79254,7.442315658,2.459277194,6.5547985,6.430603851,1.091615769,1.01129879,2.554973822,15.08446615,5.501280001,24.3238541,9.12425483,1.359232042,1.055530291,3.388456127,-,-,23.70281069,7.749175338,35.57967087,2.10846746,1.124874884,3.916806274,1.459413472,6.786543931
2019,Spain,ESP,ES,Europe & Central Asia,High income,47076781,4.7076781,522.2852194,1462.714287,727.491806,5087.551162,6,40,64,110.9432736,310.7082209,154.5330395,1080.692234,1.27451365,8.496757669,13.59481227,-,-,0.56563,1.448902056,0.3021055632,21,47699603,0.04460797776,101322.9919,6.639296749,1.401497501,6.193593567,3.073219901,1.151166019,1.129129031,4.317277487,13.1971527,2.225736715,22.58242402,4.069400289,1.562196574,1.628113328,6.043036396,-,-,19.59868672,22.67584523,37.86767919,2.385584325,1.199936484,4.572821936,1.727785739,5.404410533
